,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,score
0,0.033033262491459055,0.016284193400227104,0.00873090136071076,0.015065124906214488,0.01048198627225222,0.015440942129020528,0.01024721793469452,0.007361703247339979,0.02392207327207241,0.014998434661807633,0.004436548790609278,0.0037379566009413476,0.0052133019387641455,0.00615572006177352,0.02093635916211078,0.03463175310018436,0.02799606857576294,0.02668750391135364,0.009166558387212127,0.02299793971004231,0.016477563111498495,0.030790128503655468,0.022755774410531605,0.0077280124136785,0.006011036396197996,0.016917505346400366,0.008545566602054425,0.010266492617476574,0.02142419336768841,0.016937649828448007,0.014718118209081619,0.01537358144716855,0.021759152980236066,0.022401398735817726,0.012277977227283816,0.013325764801710256,0.007416257947846748,0.01517715159932851,0.017702159196504818,0.007258514255920424,0.012472125776486546,0.024402287944709205,0.006194504405680894,0.00865175325177504,0.008478965258001712,0.019432214234373805,0.016851743930655964,0.018375047827730955,0.015938507258366454,0.016036708346353373,0
1,0.051065438525376435,0.04889740155460718,0.027311368828050343,0.008769749628107976,0.022076846887981984,0.009035858673424458,0.02470197703940314,0.02235385765862572,0.011175261438776278,0.024746892082724258,0.017510148381144577,0.003432204737074991,0.009734496840997997,0.03715630537110492,0.01760744003326435,0.010348630832400002,0.008984642581761392,0.01735463341018761,0.016800688050303207,0.003381899727842475,0.009969269850841636,0.008103685636872644,0.019400077520359448,0.016736248687409017,0.012422310887145313,0.012825829816158058,0.019005071685708003,0.02695084647656561,0.028279183064401504,0.0076392806798394955,0.00642152956119685,0.015154917239962087,0.0174708836134009,0.014699081191982717,0.015173519046855943,0.02036116790656175,0.033155174572763145,0.02097342503604025,0.0029763560088134594,0.03792970697628068,0.002595606054110678,0.015923890232559374,0.009163175965497775,0.011631764529474285,0.019518805028280833,0.012296144645907352,0.025069821282469505,0.018830745459064664,0.022580106197417436,0.024706628664035103,1
2,0.017173110244510164,0.012781833792711432,0.021485898987924613,0.014794797610596096,0.00951583647401005,0.031343443494938526,0.0032587517123131627,0.0035932608720349903,0.02523907090783953,0.024683872884999455,0.016255532308002054,0.0059064135492175795,0.027118819825280395,0.01980697426780297,0.008705320143413221,0.0189528047498633,0.01795484269489711,0.011133869467822043,0.009739424177626774,0.011358967929393103,0.02351290820058208,0.015947284621527266,0.018141818081559524,0.0319678105833916,0.01666978852465993,0.0075782824973472706,0.02343434951868978,0.025650692514536524,0.02266667113769466,0.019209535119616095,0.011670714095177764,0.0192318876794167,0.023402476116346348,0.00422439506761619,0.014665483197835122,0.02256099728511185,0.025648565213072346,0.014390946896463242,0.023798144513436332,0.02702881627713019,0.021351971647146733,0.019199771632112984,0.022495386522860993,0.0007487016711614848,0.009754229748275412,0.02000032202102006,0.017971019194083015,0.016920748510753016,0.02334260145866995,0.013994306632088708,1
3,0.013568934300797683,0.021094536193374817,0.032359276976358355,0.021300367746462646,0.013886889700849418,0.023921631670000186,0.007793330107714481,0.017150737421749537,0.016529414302424626,0.010189088456172134,0.011152880981741895,0.017924129847269123,0.02508139506846507,0.01975802917809,0.017667333672760466,0.017266590361456547,0.014016707560956817,0.019360942241833275,0.0012661782481941468,0.01705594555575269,0.023282991379773348,0.01145049190127656,0.01735847709234022,0.01788645983565501,0.017381626158000867,0.0045726394416949175,0.02344355556055387,0.01026672620506269,0.029469758669360427,0.012197290077204074,0.0224115365566576,0.008690574337809901,0.02553148598210423,0.003670473633144039,0.039361114002541595,0.01766147492505935,0.010798985976571319,0.021269413229875054,0.03175370098435299,0.03205265248446711,0.028347638973394592,0.006448916085110814,0.01782844026643657,0.01539874918943292,0.033503706869388195,0.016239865360342772,0.011683893200631415,0.015952926720464177,0.04009124641362571,0.01386210471672051,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041203658787405034,0.054440443923337,0.016270119974536135,0.04445625937479783,0.03448303874214829,0.021051938761902665,0.0140563088380307,0.0033103043371871424,0.019072215117599736,0.01670243054172057,0.009419125290413116,0.02016167935962925,0.02994776426752588,0.014144040492376993,0.0061782031090358265,0.01956574112148323,0.008584767190192166,0.02103885236448985,0.019381777322020805,0.014888792572629926,0.02476350910178321,0.0299738440254983,0.023932624460489074,0.023709288691507728,0.012688976364799053,0.010461684475756714,0.023416679880242843,0.010351388753233548,0.013588746283421441,0.008019691443017243,0.006921136412815745,0.02569585138183837,0.014218858408266994,0.005897111364836262,1
5,0.0,0.0,0.0,0.03370930993069421,0.029669779087935576,0.04158233745931076,0.029170680239111665,0.002843155306978501,0.020610753751964056,0.012719011616383565,0.018828137408145283,0.02227822433535492,0.018166688101228033,0.02843179360576633,0.030868679443703632,0.019029369943227233,0.004673924447838244,0.012911482737335013,0.013138138410421772,0.013808121055270337,0.02560894752923917,0.016110700277062198,0.02193946109965687,0.03174557770603276,0.008518634555572857,0.023950277529218737,0.002080686920057892,0.00822023431978675,0.00829548996962807,0.006261685270053108,0.015810029777356523,0.015913879999852335,0.034530969554731596,0.0059826818448752575,0.012596965393399311,0.022189750859850258,0.01683016218496795,0.008559353032864108,0.005954063076530182,0.013365334940120283,0.007740655416229301,0.0150609643983644,0.012048453338416512,0.022495236022100323,0.007202022167537389,0.011255375156361337,0.01556349268696574,0.005943180777504584,0.015497869812400021,0.015606718735137763,0
6,0.00458141685264384,0.010280196867800002,0.0016145880237822235,0.006328763192704322,0.007511891835270262,0.012401111637509319,0.0038820737376058425,0.018440729556202486,0.01022971121164718,0.005336653709254517,0.006807283576677264,0.008678220152064596,0.005555465296849585,0.0035741772102960982,0.019058873319574798,0.0027881141837808572,0.0066052152167207995,0.0068980876062865425,0.006419895552653797,0.00656711461747631,0.00246330285809781,0.007917848103074537,0.006906512068426145,0.008882296431434214,0.00501185423040904,0.005665631637028655,0.0033627823008111906,0.012894057166673684,0.007952842411221349,0.005575184340816814,0.009837586042054423,0.01051184921636574,0.011242496396686504,0.012438655117142532,0.00511268195322582,0.012132825411136722,0.0013005962634115174,0.019282629469162784,0.0036001090333766276,0.010612606874717448,0.002953024407648892,0.00656512660049313,0.00620497164894179,0.009003548256370229,0.007987792132058144,0.010198465115989505,0.0014427914421421425,0.011240732487787503,0.003721857938677536,0.006473992192154853,1
7,0.002015025015310976,0.013597507460860943,0.02224972546874368,0.011093683101422221,0.017835556650607244,0.008611494024102771,0.008503910881852893,0.01204523277627809,0.0206256380963408,0.012111863282063581,0.007469246075026583,0.008344778846110902,0.013142014378035813,0.0099598935494713,0.020746190142406865,0.01050596005027622,0.019797826974721242,0.009616479528746473,0.010376287552642516,0.02050877859839498,0.004241873571194691,0.00908892078103495,0.0057290367510541415,0.019283568613281128,0.010328978668147254,0.01632407020288829,0.022930355963163007,0.00782998084546827,0.007921515929980576,0.012318818708023347,0.013528259858886877,0.019030652453814505,0.016310055534897606,0.015189636405406222,0.01146025895857899,0.016442600387345303,0.008779327641415143,0.007554751880217443,0.006540470081920719,0.01180307256719639,0.005851009003471351,0.008891260734373007,0.01342674527864158,0.0072675543537922705,0.017290215787959067,0.01571401324889971,0.0073824246228694984,0.009213409575300488,0.006121586766275964,0.008129315918166055,1
8,0.036341215357201744,0.005845487214612654,0.016100260138699616,0.000602329489980354,0.010224303621596929,0.013741137185225974,0.01600400703805144,0.015937935686295764,0.0028529509912544903,0.014431576456731952,0.009642212436495061,0.009968846942209517,0.0016668383207138007,0.004861766208282746,0.0050983673420517675,0.009353257694627044,0.007082435209255356,0.008878652606026435,0.0022766202287601675,0.019321574120141474,0.010348215021120355,0.004351628162118636,0.02286458237363633,0.00215153141799045,0.005408715479460275,0.00802659788560167,0.014100133407642676,0.009646057673937317,0.00956873958014586,0.004504884870888156,0.011140921057057402,0.006964913260335694,0.009424055605245545,0.01134988855415215,0.010529694445752023,0.00831771922477364,0.010959600137793806,0.0061839591030213815,0.00544083649602375,0.00911853372924858,0.003997601094457024,0.005609905396361778,0.0054086045997751575,0.00952090349790927,0.007387908376478215,0.00317363735833129,0.00975679243126178,0.01646137132885945,0.01859683386072105,0.003910394698851767,1
9,0.0027021087755506974,0.012218780372996521,0.016727449081190744,0.007650925744114173,0.01817665477719454,0.008410212056561001,0.015073103935931711,0.010320438852985902,0.023877055458001936,0.030824785277370547,0.013443170435497165,0.0008183985310501187,0.014540626476721143,0.02126974450217219,0.01582331827683435,0.019757314109326702,0.006775240909606094,0.002710856044315153,0.014852997336106942,0.007304866399360092,0.009520867306564042,0.021733898816595237,0.015599826442704415,0.007228589151259047,0.027659334002829855,0.008382185334034316,0.014978747361395072,0.0036044994057150255,0.022081249966544012,0.013011901472052424,0.023020666931290783,0.019834162976750214,0.007532705334207626,0.02690710582051619,0.006997865772196617,0.028793174136829202,0.011700768061648091,0.0074250502701388495,0.016427276672985817,0.017750552455229548,0.013828445699486944,0.006735419852308317,0.012787108137638824,0.000770249711224224,0.030789589736655493,0.004514023568297356,0.011950970776656975,0.015493692332946623,0.006661090584560159,0.013411624600511938,1
