,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,score
12,-0.0160141,0.005493164,0.003990173,0.01564026,0.02508545,0.02716064,0.02900696,0.01759338,0.03418732,0.01860809,0.008544922,0.02204895,-0.007621765,-0.03346252,-0.03553772,-0.04386139,-0.04815674,-0.05356598,-0.03768158,-0.02973175,-0.04208374,-0.03325653,-0.02734375,-0.03714752,-0.02555084,-0.02514648,-0.02536774,-0.0071563719999999985,-0.007232666,0.003715515,0.002441406,0.00428009,0.01604462,0.0066299440000000005,0.01450348,0.013237,-0.005737305,-0.003936768,0.00032806400000000004,-0.007598876999999999,-0.007888794000000001,0.002334595,0.003921509,0.01318359,0.01978302,0.03621674,0.01913452,0.02976227,0.02614594,0.007820129,1
13,-0.01566315,-0.01702881,-0.01127625,-0.01217651,-0.007400513,0.001434326,-0.01920319,-0.0109787,-0.00592804,-0.02350616,-0.003494263,-0.001106262,0.007194519,0.01322937,0.008209229,0.01280212,0.0220108,0.001556396,0.005897522,0.01568604,0.00994873,0.007911682,0.02416229,0.004447937,-0.01432037,-0.0003128052,-0.01442719,-0.01314545,-0.01708221,-0.02858734,-0.03546143,-0.03032684,-0.02862549,-0.01789093,-0.03630829,-0.02590179,-0.02526093,-0.03386688,-0.01848602,-0.004386902,0.005981445,0.0025177,-0.001289368,0.01051331,0.01487732,0.001647949,0.01252747,-0.007293701,-0.01254272,0.008743286,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820679,0.06745911,0.06569672,0.06085968,0.06492615,0.06143951,0.05910492,0.05971527,0.05290985,0.05139923,0.04933929,0.04714966,0.04309082,0.03482056,0.03961182,0.03128052,0.03391266,0.02981567,0.02898407,0.02936554,0.01560974,0.01348877,0.003936768,0.01056671,-0.0033493040000000004,-0.001647949,0.00302124,-0.008583069,-0.001335144,0.00327301,0.006896973000000001,0.001281738,0.0052948,0.009643555,1
15,-0.007324219,0.003463745,-0.005409241,0.002449036,-0.001060486,-0.004753113,-0.008338928,-0.01033783,-0.01504517,-0.01413727,-0.0162735,-0.01506042,-0.0173645,-0.008201599,-0.01499176,-0.009796143,-0.009223938,0.0031585690000000004,0.002601624,0.007797241,0.006866455,0.01133728,0.008110046,0.01078796,0.01364899,0.017570500000000003,0.01365662,0.007987975999999999,0.01128387,0.003738403,0.006065369,0.003372192,-0.001724243,-0.001960754,0.002197266,0.0005645752,-0.002098083,0.002243042,-0.006721497,-0.0059432980000000005,-0.004508972,5.340576e-05,-0.003814697,-0.000617981,0.00289917,0.003189087,0.001945496,0.002243042,0.005012512,0.002861023,1
16,0.001945496,0.005363464,0.004165649,0.004379272,0.005187988,-0.0008697510000000001,-0.003051758,-0.003036499,-0.01044464,-0.01238251,-0.01539612,-0.01264191,-0.01296997,-0.01376343,-0.01216125,-0.00769043,-0.007400513,-0.005744934,0.001983643,-0.001220703,0.001045227,-0.003807068,-0.005821228,-0.0029678340000000004,0.003189087,-0.006698608000000001,-0.003959656,-0.006896973000000001,-0.001098633,-0.003829956,-0.001182556,-0.009140015,-0.0003967285,-0.0003662109,0.001708984,0.0017395020000000002,0.0045471190000000005,-0.004837035999999999,-0.006439209,-0.006446838000000001,-0.009803772,-0.01605225,-0.009689331,-0.01685333,-0.01369476,-0.01399231,-0.01168823,-0.009208679,0.004463196,-0.001045227,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07303619,-0.03562164,-0.001708984,0.02542114,0.04758453,0.06179047,0.07950592,0.09493256,0.09108734,0.1004944,0.0931778,0.09567261,0.07319641,0.065979,0.05051422,0.02880096,0.01726532,0.0002059937,-0.001701355,-0.01944733,-0.009750366,-0.02224731,-0.01599884,-0.01612854,-0.008644104,-0.003646851,0.00718689,0.01324463,0.02220154,0.03321075,0.0403595,0.04666901,0.03555298,0.03204346,0.0309906,0.007080078,0.0031204220000000003,-0.02359772,-0.02082825,-0.04065704,0
18,0.06794739,0.06151581,0.06472778,0.05749512,0.0654068,0.06208801,0.06926727,0.06825256,0.06441498,0.07032013,0.06486511,0.07319641,0.06951904,0.06581116,0.05973053,0.05023193,0.04821014,0.03520203,0.03204346,0.03611755,0.03239441,0.0276947,0.02508545,0.02559662,0.01760864,0.03311157,0.02820587,0.02944183,0.03782654,0.02617645,0.02622986,0.01235962,0.009620667,-0.0003890991,-0.01034546,-0.02171326,-0.02130127,-0.03853607,-0.02641296,-0.02414703,-0.01474762,-0.01517487,-0.01272583,0.01493073,0.01538086,0.0189743,0.03262329,0.02897644,0.02818298,0.03703308,0
19,-0.001197815,-0.009658813,-0.007164001,-0.009590149,-0.01916504,-0.01538086,-0.0210495,-0.01160431,-0.007415771,-0.01542664,-0.006088257,-0.01304626,-0.002891541,-0.01712036,-0.0008850097999999998,-0.01112366,-0.008651733,-0.01470947,-0.007957458,-0.02121735,-0.01119232,-0.01583099,-0.01011658,1.525879e-05,-0.008010864,-0.005187988,0.0066909790000000005,0.006027222,0.005279541,0.007652283,-6.103516e-05,0.006095886,-0.008491516,-0.01611328,-0.01826477,-0.02622986,-0.02348328,-0.03299713,-0.03108215,-0.03299713,-0.03069305,-0.03894043,-0.01403809,-0.00933075,0.004608154000000001,0.006736755,0.01926422,0.02236176,0.01889801,0.01634216,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06399536,0.05348969,0.03586578,0.01978302,0.01570129,0.008834839,0.0009918213,0.002609253,-0.0032501220000000003,-0.01034546,0.005470276,0.009841919,0.01901245,0.01261139,0.02412415,0.009483337,0.01821899,0.01008606,0.004272461,0.009246826,0.0001144409,0.020401,0.009811401,0.0073471069999999986,0.01072693,0.008605957,0.01271057,0.01119995,0.01647186,0.0007095337,0.01672363,0.005378723,0.01581573,0.01893616,0.01080322,0.02301788,0.01732635,0.01815033,0.01283264,0
21,0.0,0.0,0.0,0.0,0.0,0.1018677,0.07588959,0.04099274,0.01044464,-0.01286316,-0.04135895,-0.05831909,-0.06596375,-0.06171417,-0.06308746,-0.0530014,-0.04081726,-0.02851868,-0.02425385,-0.003036499,-0.0006332397,0.007781982,0.01072693,0.00958252,0.01469421,0.009010315,0.01010895,0.01042938,0.009780884,0.01348114,0.005722046,0.001312256,0.006034851,-0.01372528,0.001785278,-0.01419067,-0.01786041,-0.02433014,-0.01268768,-0.02294922,0.0003738403,0.0004425049,0.01747131,0.02315521,0.03343964,0.046043400000000005,0.07141876,0.065979,0.08566284,0.07823944,0
22,-0.00643158,0.001678467,-0.002960205,-0.003616333,-0.004440308,-0.01237488,-0.006576538000000001,-0.006492615,-0.01408386,-0.01412964,-0.01771545,-0.01456451,-0.01873779,-0.02545929,-0.02323914,-0.01316071,-0.01357269,-0.02487183,-0.02389526,-0.02015686,-0.01693726,-0.02032471,-0.01911926,-0.02059174,-0.01235199,-0.01396179,-0.009384155,-0.01580048,-0.009498596,-0.01120758,-0.02080536,-0.01974487,-0.0127182,-0.02474213,-0.02687836,-0.01585388,-0.006950378,-0.009735107,-0.02587891,-0.03083801,-0.01914978,-0.01702118,-0.02653503,-0.02698517,-0.01933289,-0.02497864,-0.02211761,-0.0195694,-0.02625275,-0.02519226,0
23,-0.002998352,-0.006652831999999999,-0.004501343,0.0002212524,0.003578186,-0.002731323,0.007026671999999999,-0.01242065,0.001945496,-0.01267242,0.002082825,0.003051758,0.001922607,0.005279541,-0.0001831055,-0.005523681999999999,-0.004257202,-0.01425934,-0.006622314,-0.007484436,-0.01246643,-0.005065918,-0.0025177,-0.01074219,-0.003692627,-0.01088715,-0.008682251,-0.008644104,-0.005393981999999999,-0.009925842,-0.01976776,-0.01641846,-0.03231812,-0.02242279,-0.02146912,-0.02771759,-0.01752472,-0.02700806,-0.002296448,-0.01708984,0.0008392333999999999,-0.0047378540000000005,0.001220703,-0.001846313,0.00276947,-0.003890991,0.008857727,-0.01300049,-0.006530762,-0.009178162,0
24,0.02269745,0.03225708,0.01456451,0.03115082,0.01805115,0.02937317,-0.004257202,0.02848053,0.003890991,0.02420807,0.03051758,0.0431366,0.0431366,0.05297089,0.04010773,0.06790924,0.04146576,0.07595062,0.02508545,0.05161285,0.03279114,0.04788971,0.05070496,0.03409576,0.0446701,0.03295898,0.03816223,0.043396,0.04085541,0.04759979,0.04035187,0.03952789,0.03523254,0.04373932,0.03342438,0.03366852,0.03210449,0.02648163,0.04676819,0.01579285,0.03327942,0.01565552,0.02435303,0.02857208,0.0251236,0.02323914,0.03562927,0.003074646,0.03227234,0.01290131,1
25,0.002403259,0.004394531,-0.00869751,-0.001907349,0.006004333000000001,-0.001174927,0.008384705,0.01335144,0.01165771,0.007499695,0.01342773,0.01141357,-0.009483337,-0.004730225,0.003471375,-0.005218506,-0.006973266999999999,-0.01036072,-0.02191162,-0.02179718,-0.01296234,-0.02294922,-0.0255661,-0.01354218,-0.01715851,-0.02059937,-0.02033997,-0.00276947,0.0004882813,-0.01364899,-0.009025574,0.01599121,0.01571655,-0.01670074,-0.0002441406,0.02069092,0.0105896,-0.001373291,0.008293152,0.02223206,0.008224486999999999,0.0009613037,0.00907135,0.01277161,0.009902954,0.001441956,-0.006385803000000001,-0.0052948,-0.006698608000000001,-0.003135681,1
26,-0.04418945,-0.04182434,-0.04722595,-0.02840424,-0.04683685,-0.03453827,-0.04749298,-0.04006195,-0.03543091,-0.04092407,-0.03746033,-0.03722382,-0.03282928,-0.0353241,-0.01512909,-0.03527832,-0.004089355,-0.02906036,-0.004333496,-0.02544403,-0.005836487,-0.01673889,-0.01720428,-0.02220154,-0.0173645,-0.01352692,-0.02159119,-0.007553100999999999,-0.007354736,-0.0030975340000000003,0.0009613037,2.288818e-05,0.004112244,0.009994507,0.01933289,0.003646851,0.01506805,0.0008163452000000001,0.01584625,0.001449585,-0.01345062,0.00592041,-0.01998901,0.008857727,0.0044174190000000006,0.01013184,0.01245117,0.01829529,0.008499145999999999,0.017234799999999998,0
27,0.03198242,0.024086,0.04924774,0.0271225,0.052948,0.03123474,0.05250549,0.04595184,0.04657745,0.04522705,0.04647827,0.04724884,0.05403137,0.03609467,0.04626465,0.04805756,0.04100037,0.04914856,0.02661133,0.04792786,0.02183533,0.04242706,0.02293396,0.04170227,0.02145386,0.04109955,0.01631927,0.03215027,0.01761627,0.01557159,0.02245331,-0.0009155273,0.02393341,-0.0007400513,0.03028107,-0.00227356,0.02908325,1.525879e-05,0.02500916,0.01222992,0.03110504,0.02418518,0.04051971,0.01063538,0.04319763,0.004486084,0.04489136,0.0007553101,0.01638031,-0.008117675999999999,1
28,0.0,0.0,0.0,0.0,0.0,-0.109436,-0.05462646,0.03440094,0.09746552,0.1548233,0.1692505,0.1621628,0.1421967,0.1348801,0.1121674,0.09754944,0.06575775,0.04040527,0.03227997,0.02037811,0.02329254,0.007987975999999999,-0.01332092,-0.01078033,-0.01213837,-0.01469421,-0.006919860999999999,0.00554657,-0.008094788,0.02583313,0.04267883,0.03575897,0.04771423,0.0606308,0.047966,0.06169128,0.06005859,0.06300354,0.05666351,0.04743958,0.04224396,0.02576447,0.02677917,0.01530457,0.01701355,0.03170776,0.0351181,0.0422287,0.03061676,0.01951599,1
29,0.0,0.0,0.0,0.0,0.0,-0.07413483,-0.0104599,0.03450012,0.04152679,0.06479645,0.04981232,0.06149292,0.05101776,0.05582428,0.04506683,0.04367828,0.04921722,0.02072906,0.02706909,0.01924133,0.01533508,0.00015258790000000002,0.001464844,-0.01166534,-0.01428223,-0.01760864,-0.01694489,-0.01049042,0.004508972,0.03542328,0.0344696,0.03744507,0.03151703,0.056633,0.04717255,0.06707001,0.05586243,0.04333496,0.04708099,0.02648163,0.02642822,0.03104401,0.0255661,0.03068542,0.02476501,0.04187775,0.04899597,0.0342865,0.05407715,0.0581131,0
30,0.02793121,0.009597778,0.0137558,0.001480103,-9.918213e-05,0.01506805,0.02388763,0.02645111,0.04611206,0.04732513,0.06879425,0.05714417,0.06282806,0.05992126,0.04808044,0.0464859,0.0419693,0.02983093,0.0414505,0.03868103,0.04615021,0.05848694,0.05907440000000001,0.04512024,0.04953003,0.02271271,0.015625,0.001564026,0.004379272,-0.00605011,-0.01013947,0.005584717,0.02128601,0.006538391,0.02040863,0.03632355,0.04377747,0.03292084,0.05353546,0.05013275,0.03401947,0.03499603,0.03440857,0.02535248,0.0269928,0.001358032,0.03088379,-0.005462646,0.0071105959999999985,0.01867676,1
31,-0.03004456,-0.03024292,-0.0275116,-0.02256012,-0.01319885,-0.003303528,0.009941101,0.004325867,0.01921082,0.01461792,0.03431702,0.03515625,0.04137421,0.02240753,0.03002167,0.01609039,0.02038574,0.00226593,-0.003639221,0.006256104,-0.006019592,0.006446838000000001,0.004821777,0.01364899,0.01123047,0.01802063,0.03510284,0.04052734,0.03664398,0.02908325,0.01808167,-0.001701355,-0.003135681,-0.00982666,-0.01532745,-0.01348114,0.0005722046,0.01490784,0.01063538,0.01847839,0.0026474,-9.155273e-05,0.008247375,0.003829956,-0.003913879,-0.004653931,-0.003829956,0.01024628,-0.01917267,0.0007095337,0
32,-0.09615326,-0.09006499999999999,-0.09275055,-0.08079529,-0.08154297,-0.08735657,-0.07303619,-0.05647278,-0.05839539,-0.03845978,-0.03346252,-0.01998138,-0.02371216,-0.01255035,-0.005508423,-0.004768372,-0.01117706,-0.02305603,-0.02603912,-0.03379059,-0.0432663,-0.04932404,-0.05195618,-0.05622864,-0.04930115,-0.05078125,-0.05489349,-0.05065155,-0.04670715,-0.04769135,-0.03749084,-0.03675079,-0.03203583,-0.02879333,-0.01925659,-0.02676392,-0.01406097,-0.004318237,-0.01071167,-0.001686096,-0.0013427729999999998,-0.01109314,-0.009857178,-0.01258087,-0.03523254,-0.02619934,-0.03369141,-0.02880859,-0.0265274,-0.0141983,1
33,-0.07476807,-0.09008789,-0.1013336,-0.1066437,-0.1262054,-0.129364,-0.12982939999999998,-0.1316223,-0.12986760000000006,-0.1356125,-0.1146622,-0.114975,-0.11330410000000002,-0.08746338,-0.07530212,-0.05404663,-0.04555511,-0.03046417,-0.03510284,-0.02038574,-0.01377869,-0.008728027,-0.002571106,0.003692627,0.003608704,0.01754761,0.02166748,0.02505493,0.02986908,0.02603912,0.02895355,0.02944183,0.0300827,0.02523804,0.01724243,0.02025604,0.01187134,0.002609253,-0.0006332397,-0.003242493,-0.01399231,-0.0136795,-0.01387024,-0.02166748,-0.03210449,-0.03949738,-0.03494263,-0.04360199,-0.03812408,-0.02744293,1
34,0.0,0.0,0.0,0.0,0.0,0.0,-0.1250381,-0.1352844,-0.13512420000000006,-0.1324158,-0.12751010000000002,-0.1186295,-0.1065979,-0.09181213,-0.07872009,-0.05892181,-0.04364014,-0.03217316,-0.01139832,-0.009460449,0.001197815,0.002868652,0.01237488,0.005363464,0.005378723,-0.006568909,-0.007637024,-0.005126953,-0.0300293,-0.03470612,-0.03102875,-0.04370117,-0.0475769,-0.03798676,-0.034729,-0.02894592,-0.02184296,-0.01273346,-0.003799438,0.007041931,0.001869202,0.001930237,0.006774901999999999,-0.0001144409,0.004745483,-0.00340271,-0.01010895,-0.004516602,-0.009773254,-0.01591492,0
35,-0.03414917,-0.03359222,-0.03248596,-0.02898407,-0.02824402,-0.0389328,-0.04119873,-0.03840637,-0.04413605,-0.03205872,-0.044487,-0.03729248,-0.03339386,-0.02889252,-0.02245331,-0.01673889,-0.008636475,0.001045227,0.007614136,0.003677368,0.008293152,0.01605988,0.01159668,0.017234799999999998,0.01320648,0.008338928,0.006347656,-0.007049561,-0.00478363,-0.02069855,-0.02090454,-0.03140259,-0.02401733,-0.03255463,-0.03154755,-0.033325199999999985,-0.02146912,-0.01470947,-0.01264191,-0.007766724,-0.005661011,-0.001281738,-0.01194763,-0.006202698,-0.008056641,-0.005134583,-0.02084351,-0.02828217,-0.03023529,-0.03784943,0
36,0.04338074,0.04613495,0.06312561,0.07692719,0.0806427,0.07826996,0.09534454,0.0963974,0.08972168,0.08133698,0.08132172,0.08286285,0.06458282,0.0432663,0.04650879,0.06679535,0.04884338,0.02690887,0.03777313,0.05164337,0.01398468,-0.00017547610000000002,0.01870728,0.02870941,0.0043563840000000005,-0.01475525,0.009483337,0.02274323,-0.002914429,-0.01647949,0.01651001,0.02705383,0.013237,-0.0145874,0.015182499999999996,0.02283478,0.005996704,-0.005462646,0.026603700000000004,0.04347229,0.02309418,0.0009002686,0.03134918,0.03338623,0.01060486,-0.0071105959999999985,0.03417969,0.04673767,0.01480865,-0.004966735999999999,1
37,-0.00113678,0.002761841,-0.01115417,-0.02057648,-0.016067500000000002,-0.01216125,-0.02836609,-0.02297974,-0.01548004,-0.02272797,-0.0377655,-0.01959229,-0.00869751,-0.02145386,-0.0328598,-0.02785492,-0.008720398,-0.0003738403,-0.03437805,-0.008659363,0.01696014,0.01543427,-0.005577087,-0.009994507,0.02413177,0.01740265,-0.006103516,0.01556396,0.027771,0.0117569,-0.01223755,-0.005729675,0.01206207,0.008666992,-0.02507019,-0.02021027,0.006019592,-0.009597778,-0.0313797,-0.0258255,-0.0209198,-0.02449799,-0.0260849,-0.02318573,-0.01258087,-0.02685547,-0.03455353,-0.01150513,-0.00315094,-0.01866913,1
38,0.03040314,0.01245117,0.01065826,0.02632904,0.02098846,0.00718689,0.004135132,0.002288818,-0.00693512,-0.002655029,0.001617432,-0.001457214,-0.01707458,0.001625061,-0.001586914,-0.01408386,-0.009284973,0.01143646,-0.0009002686,-0.01125336,-0.005371094,0.006439209,-0.004379272,-0.006958008000000001,0.002555847,-0.005844116,-0.01750183,-0.008346558,-0.0005569458,-0.008979797,-0.0009765625,-0.01408386,-0.0199585,-0.005615234,0.00239563,-0.003356934,-0.001937866,0.009010315,0.008132935,0.01147461,0.004112244,0.02624512,0.03095245,0.02701569,0.01937866,0.034599300000000006,0.03808594,0.0246048,0.01403046,0.03392792,1
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08386993,0.05782318,0.04717255,0.03672028,0.03924561,0.03364563,0.03463745,0.03131104,0.03207397,0.0353241,0.03653717,0.03243256,0.02973938,0.01824188,0.01563263,-0.001190186,-0.005882263,-0.0244751,-0.04187012,-0.05407715,-0.06391144,-0.07234192,-0.07344055,-0.08322144,-0.08006287,-0.07401276,-0.07961273,-0.06736755,-0.05467987,-0.06169128,-0.05361176,-0.04227448,-0.03889465,-0.03101349,-0.02893829,-0.03281403,-0.02812958,-0.02537537,-0.02761841,-0.04658508,-0.04518127,1
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1681976,-0.1589432,-0.1310654,-0.1328201,-0.1126404,-0.09946442,-0.08156586,-0.06181335,-0.05845642,-0.05708313,-0.05482483,-0.05435944,-0.05596924,-0.04924011,-0.04709625,-0.05553436,-0.04837799,-0.04963684,-0.04720306,-0.04173279,-0.0453186,-0.03876495,-0.0289917,-0.02044678,-0.02220154,-0.01280975,-0.003005981,-0.0152359,-0.002174377,-0.006347656,-0.009796143,-0.01023865,-0.00642395,3.051758e-05,0.004127502,0.009506226,0.007499695,0.00945282,0.0076675419999999985,-0.0017395020000000002,0.01403809,-0.001693726,0
